ID	sample_1B
NLANBGKA_00949	25
NLANBGKA_00950	0
NLANBGKA_00951	27
NLANBGKA_00952	1725
NLANBGKA_00953	641
NLANBGKA_00954	652
NLANBGKA_00955	3575
NLANBGKA_00956	29
NLANBGKA_00957	866
NLANBGKA_00958	996
NLANBGKA_00959	91
NLANBGKA_00960	2318
NLANBGKA_00961	301
NLANBGKA_00962	1094
NLANBGKA_00963	5618
NLANBGKA_00964	4932
NLANBGKA_00965	1060
NLANBGKA_00966	8
NLANBGKA_00967	1
NLANBGKA_00968	0
NLANBGKA_00969	3
NLANBGKA_00970	0
NLANBGKA_00971	2
NLANBGKA_00972	2
NLANBGKA_00973	237
NLANBGKA_00974	657
NLANBGKA_00975	0
NLANBGKA_00976	0
NLANBGKA_00977	7
NLANBGKA_00978	23
NLANBGKA_00979	5633
NLANBGKA_00980	177
NLANBGKA_00981	295
NLANBGKA_00982	55
NLANBGKA_00983	40
NLANBGKA_00984	195
NLANBGKA_00985	128
NLANBGKA_00986	34
NLANBGKA_00987	67
NLANBGKA_00988	16
NLANBGKA_00989	0
NLANBGKA_00990	355
NLANBGKA_00991	146
NLANBGKA_00992	40
NLANBGKA_00993	739
NLANBGKA_00994	889
NLANBGKA_00995	45
NLANBGKA_00996	170
NLANBGKA_00997	938
NLANBGKA_00998	573
NLANBGKA_00999	31
NLANBGKA_01000	19
NLANBGKA_01001	45
NLANBGKA_01002	14
NLANBGKA_01003	20
NLANBGKA_01004	1
NLANBGKA_01005	399
NLANBGKA_01006	2007
NLANBGKA_01007	9
NLANBGKA_01008	576
NLANBGKA_01009	2223
NLANBGKA_01010	155
NLANBGKA_01011	1761
NLANBGKA_01012	1771
NLANBGKA_01013	4
NLANBGKA_01014	8
NLANBGKA_01015	4
NLANBGKA_01016	11
NLANBGKA_01017	2452
NLANBGKA_01018	122
NLANBGKA_01019	104
NLANBGKA_01020	107
NLANBGKA_01021	582
NLANBGKA_01022	597
NLANBGKA_01023	83
NLANBGKA_01024	7
NLANBGKA_01025	232
NLANBGKA_01026	273
NLANBGKA_01027	620
NLANBGKA_01028	462
NLANBGKA_01029	12766
NLANBGKA_01030	87089
NLANBGKA_01031	21001
NLANBGKA_01032	27425
NLANBGKA_01033	527
NLANBGKA_01034	772
NLANBGKA_01035	146
NLANBGKA_01036	233
NLANBGKA_01037	1271
NLANBGKA_01038	570
NLANBGKA_01039	122
NLANBGKA_01040	7
NLANBGKA_01041	6
NLANBGKA_01042	1
NLANBGKA_01043	109
NLANBGKA_01044	0
NLANBGKA_01045	11
NLANBGKA_01046	42
NLANBGKA_01047	0
NLANBGKA_01048	99
NLANBGKA_01049	81
NLANBGKA_01050	258
NLANBGKA_01051	24
NLANBGKA_01052	3
NLANBGKA_01053	0
NLANBGKA_01054	242
NLANBGKA_01055	309
NLANBGKA_01056	16
NLANBGKA_01057	27
NLANBGKA_01058	27
NLANBGKA_01059	74
NLANBGKA_01060	171
NLANBGKA_01061	0
NLANBGKA_01062	47
NLANBGKA_01063	179
NLANBGKA_01064	51
NLANBGKA_01065	129
NLANBGKA_01066	981
NLANBGKA_01067	662
NLANBGKA_01068	28
NLANBGKA_01069	59
NLANBGKA_01070	9
NLANBGKA_01071	96
NLANBGKA_01072	269
NLANBGKA_01073	5
NLANBGKA_01074	58
NLANBGKA_01075	383
NLANBGKA_01076	579
NLANBGKA_01077	27
NLANBGKA_01078	209
NLANBGKA_01079	48
NLANBGKA_01080	127
NLANBGKA_01081	1314
NLANBGKA_01082	1562
NLANBGKA_01083	4276
NLANBGKA_01084	211
NLANBGKA_01085	1632
NLANBGKA_01086	118
NLANBGKA_01087	319
NLANBGKA_01088	5
NLANBGKA_01089	19
NLANBGKA_01090	319
NLANBGKA_01091	989
NLANBGKA_01092	578
NLANBGKA_01093	462
NLANBGKA_01094	3738
NLANBGKA_01095	260
NLANBGKA_01096	25
NLANBGKA_01097	129
NLANBGKA_01098	8451
NLANBGKA_01099	542
NLANBGKA_01100	256
NLANBGKA_01101	3121
NLANBGKA_01102	2118
NLANBGKA_01104	5
NLANBGKA_01105	4
NLANBGKA_01106	0
NLANBGKA_01107	286
NLANBGKA_01108	246
NLANBGKA_01109	327
NLANBGKA_01110	360
NLANBGKA_01111	71
NLANBGKA_01112	0
NLANBGKA_01113	140
NLANBGKA_01114	178
NLANBGKA_01115	534
NLANBGKA_01116	257
NLANBGKA_01117	32
NLANBGKA_01118	192
NLANBGKA_01119	318
NLANBGKA_01120	383
NLANBGKA_01121	4
NLANBGKA_01122	1750
NLANBGKA_01123	396
NLANBGKA_01124	206
NLANBGKA_01125	553
NLANBGKA_01126	1780
NLANBGKA_01127	172
NLANBGKA_01128	35
NLANBGKA_01129	24
NLANBGKA_01130	61
NLANBGKA_01131	228
NLANBGKA_01132	1624
NLANBGKA_01133	917
NLANBGKA_01134	513
NLANBGKA_01135	4
NLANBGKA_01136	7
NLANBGKA_01137	32
NLANBGKA_01138	887
NLANBGKA_01139	3066
NLANBGKA_01140	61
NLANBGKA_01141	3
NLANBGKA_01142	7
NLANBGKA_01143	598
NLANBGKA_01144	153
NLANBGKA_01145	455
NLANBGKA_01146	354
NLANBGKA_01147	1233
NLANBGKA_01148	422
NLANBGKA_01149	252
NLANBGKA_01150	677
NLANBGKA_01151	821
NLANBGKA_01152	659
NLANBGKA_01153	170
NLANBGKA_01154	512
NLANBGKA_01155	644
NLANBGKA_01156	1286
NLANBGKA_01157	71
NLANBGKA_01158	35
NLANBGKA_01159	536
NLANBGKA_01160	4720
NLANBGKA_01161	268
NLANBGKA_01162	144
NLANBGKA_01163	392
NLANBGKA_01164	385
NLANBGKA_01165	566
NLANBGKA_01166	543
NLANBGKA_01167	770
NLANBGKA_01168	1970
NLANBGKA_01169	2044
NLANBGKA_01170	1764
NLANBGKA_01171	2495
NLANBGKA_01172	60
NLANBGKA_01173	25
NLANBGKA_01174	709
NLANBGKA_01175	20
NLANBGKA_01176	1026
NLANBGKA_01177	2065
NLANBGKA_01178	209
NLANBGKA_01179	242
NLANBGKA_01180	1045
NLANBGKA_01181	1655
NLANBGKA_01182	2149
NLANBGKA_01183	1957
NLANBGKA_01184	600
NLANBGKA_01185	3109
NLANBGKA_01186	3170
NLANBGKA_01187	97
NLANBGKA_01188	650
NLANBGKA_01189	100
NLANBGKA_01190	272
NLANBGKA_01191	424
NLANBGKA_01192	185
NLANBGKA_01194	401
NLANBGKA_01195	307
NLANBGKA_01196	12
NLANBGKA_01197	1599
NLANBGKA_01198	244
NLANBGKA_01199	32
NLANBGKA_01200	278
NLANBGKA_01201	281
NLANBGKA_01202	1729
NLANBGKA_01203	126
NLANBGKA_01204	266
NLANBGKA_01205	409
NLANBGKA_01206	101
NLANBGKA_01207	0
NLANBGKA_01208	3
NLANBGKA_01209	4
NLANBGKA_01210	1
NLANBGKA_01211	7
NLANBGKA_01212	45072
NLANBGKA_01214	0
NLANBGKA_01215	2
NLANBGKA_01216	0
NLANBGKA_01217	7855
NLANBGKA_01218	4
NLANBGKA_01219	3
NLANBGKA_01220	1738
NLANBGKA_01221	3
NLANBGKA_01222	25
NLANBGKA_01223	0
NLANBGKA_01224	47
NLANBGKA_01225	18
NLANBGKA_01226	68
NLANBGKA_01227	102
NLANBGKA_01228	18
NLANBGKA_01229	1
NLANBGKA_01230	253
NLANBGKA_01231	525
NLANBGKA_01232	76
NLANBGKA_01233	31
NLANBGKA_01234	41
NLANBGKA_01235	120
NLANBGKA_01236	6
NLANBGKA_01237	5
NLANBGKA_01238	0
NLANBGKA_01239	2
NLANBGKA_01240	11
NLANBGKA_01241	1
NLANBGKA_01242	0
NLANBGKA_01243	499
NLANBGKA_01244	354
NLANBGKA_01245	3533
NLANBGKA_01246	572
NLANBGKA_01247	431
NLANBGKA_01248	1126
NLANBGKA_01249	151
NLANBGKA_01250	84
NLANBGKA_01251	181
NLANBGKA_01252	507
NLANBGKA_01253	466
NLANBGKA_01254	472
NLANBGKA_01255	16
NLANBGKA_01256	689
NLANBGKA_01257	2
NLANBGKA_01258	17
NLANBGKA_01259	19
NLANBGKA_01260	439
NLANBGKA_01261	151
NLANBGKA_01262	1
NLANBGKA_01263	240
NLANBGKA_01264	261
NLANBGKA_01265	306
NLANBGKA_01266	22
NLANBGKA_01267	758
NLANBGKA_01268	205
NLANBGKA_01269	5036
NLANBGKA_01270	243
NLANBGKA_01271	1463
NLANBGKA_01272	839
NLANBGKA_01273	2232
NLANBGKA_01274	2533
NLANBGKA_01275	1366
NLANBGKA_01276	4
NLANBGKA_01277	449
NLANBGKA_01278	403
NLANBGKA_01279	329
NLANBGKA_01280	8
NLANBGKA_01281	308
NLANBGKA_01282	149
NLANBGKA_01283	2
NLANBGKA_01284	4
NLANBGKA_01285	36
NLANBGKA_01286	2
NLANBGKA_01287	51
NLANBGKA_01288	51
NLANBGKA_01289	67
NLANBGKA_01290	735
NLANBGKA_01291	2507
NLANBGKA_01301	84
NLANBGKA_01302	101
NLANBGKA_01303	27
NLANBGKA_01304	235
NLANBGKA_01305	50
NLANBGKA_01306	0
NLANBGKA_01307	1435
NLANBGKA_01308	1146
NLANBGKA_01309	1821
NLANBGKA_01310	607
NLANBGKA_01311	491
NLANBGKA_01312	240
NLANBGKA_01313	237
NLANBGKA_01314	2
NLANBGKA_01315	2
NLANBGKA_01316	59
NLANBGKA_01317	32
NLANBGKA_01318	64
NLANBGKA_01319	30
NLANBGKA_01320	3
NLANBGKA_01321	0
NLANBGKA_01322	0
NLANBGKA_01323	1652
NLANBGKA_01324	611
NLANBGKA_01325	144
NLANBGKA_01326	355
NLANBGKA_01327	6
NLANBGKA_01328	326
NLANBGKA_01329	393
NLANBGKA_01330	1
NLANBGKA_01331	276
NLANBGKA_01332	530
NLANBGKA_01333	137
NLANBGKA_01334	99
NLANBGKA_01335	319
NLANBGKA_01336	60
NLANBGKA_01337	956
NLANBGKA_01338	157
NLANBGKA_01339	508
NLANBGKA_01340	1214
NLANBGKA_01341	199
NLANBGKA_01342	18
NLANBGKA_01343	139
NLANBGKA_01344	1122
NLANBGKA_01345	130
NLANBGKA_01346	7
NLANBGKA_01347	37
NLANBGKA_01348	130
NLANBGKA_01349	224
NLANBGKA_01350	6331
NLANBGKA_01351	1338
NLANBGKA_01352	404
NLANBGKA_01353	114
NLANBGKA_01354	458
NLANBGKA_01355	173
NLANBGKA_01356	2031
NLANBGKA_01357	221
NLANBGKA_01358	215
NLANBGKA_01359	90
NLANBGKA_01360	374
NLANBGKA_01361	131
NLANBGKA_01362	199
NLANBGKA_01363	242
NLANBGKA_01364	411
NLANBGKA_01365	642
NLANBGKA_01366	793
NLANBGKA_01367	3504
NLANBGKA_01368	1409
NLANBGKA_01369	1589
NLANBGKA_01370	7
NLANBGKA_01371	107
NLANBGKA_01372	58
NLANBGKA_01373	23
NLANBGKA_01374	699
NLANBGKA_01375	1629
NLANBGKA_01376	72
NLANBGKA_01377	231
NLANBGKA_01378	343
NLANBGKA_01379	360
NLANBGKA_01380	259
NLANBGKA_01381	24
NLANBGKA_01385	116
NLANBGKA_01386	57
NLANBGKA_01387	5092
NLANBGKA_01388	1291
NLANBGKA_01389	209
NLANBGKA_01390	245
NLANBGKA_01391	588
NLANBGKA_01392	33
NLANBGKA_01393	134
NLANBGKA_01394	1343
NLANBGKA_01395	494
NLANBGKA_01396	653
NLANBGKA_01397	151
NLANBGKA_01398	641
NLANBGKA_01399	2
NLANBGKA_01400	14
NLANBGKA_01401	40
NLANBGKA_01402	27
NLANBGKA_01403	20
NLANBGKA_01404	110
NLANBGKA_01405	644
NLANBGKA_01406	157
NLANBGKA_01407	45
NLANBGKA_01408	222
NLANBGKA_01409	2124
NLANBGKA_01410	309
NLANBGKA_01411	839
NLANBGKA_01412	18
NLANBGKA_01413	131
NLANBGKA_01414	1552
NLANBGKA_01415	0
NLANBGKA_01416	8785
NLANBGKA_01417	2
NLANBGKA_01418	5
NLANBGKA_01419	8
NLANBGKA_01420	154
NLANBGKA_01421	9
NLANBGKA_01422	7
NLANBGKA_01423	3
NLANBGKA_01424	73
NLANBGKA_01425	6
NLANBGKA_01426	864
NLANBGKA_01427	824
NLANBGKA_01428	1179
NLANBGKA_01429	436
NLANBGKA_01430	359
NLANBGKA_01431	599
NLANBGKA_01432	276
NLANBGKA_01433	333
NLANBGKA_01434	793
NLANBGKA_01435	471
NLANBGKA_01436	3
NLANBGKA_01437	3832
NLANBGKA_01438	94
NLANBGKA_01439	277
NLANBGKA_01440	36
NLANBGKA_01441	52
NLANBGKA_01442	291
NLANBGKA_01443	962
NLANBGKA_01444	992
NLANBGKA_01445	540
NLANBGKA_01446	1870
NLANBGKA_01447	552
NLANBGKA_01448	1776
NLANBGKA_01449	382
NLANBGKA_01450	189
NLANBGKA_01451	188
NLANBGKA_01452	247
NLANBGKA_01453	13
NLANBGKA_01454	5
NLANBGKA_01455	647
NLANBGKA_01456	286
NLANBGKA_01457	1191
NLANBGKA_01458	498
NLANBGKA_01459	238
NLANBGKA_01460	271
NLANBGKA_01461	104
NLANBGKA_01462	2443
NLANBGKA_01463	320
NLANBGKA_01464	44
NLANBGKA_01465	887
NLANBGKA_01466	2
NLANBGKA_01467	241
NLANBGKA_01468	8
NLANBGKA_01469	1
NLANBGKA_01470	0
NLANBGKA_01471	3
NLANBGKA_01472	2
NLANBGKA_01473	0
NLANBGKA_01474	90
NLANBGKA_01475	51
NLANBGKA_01476	71
NLANBGKA_01477	90
NLANBGKA_01478	417
NLANBGKA_01479	609
NLANBGKA_01480	12
NLANBGKA_01481	466
NLANBGKA_01482	295
NLANBGKA_01483	502
NLANBGKA_01484	902
NLANBGKA_01485	309
NLANBGKA_01486	428
NLANBGKA_01487	2072
NLANBGKA_01488	1244
NLANBGKA_01489	213
NLANBGKA_01490	0
NLANBGKA_01491	583
NLANBGKA_01492	0
NLANBGKA_01493	0
NLANBGKA_01494	2869
NLANBGKA_01495	472
NLANBGKA_01496	1640
NLANBGKA_01497	10
NLANBGKA_01498	303
NLANBGKA_01499	2
NLANBGKA_01500	796
NLANBGKA_01501	1775
NLANBGKA_01502	41
NLANBGKA_01503	16
NLANBGKA_01504	1120
NLANBGKA_01505	1066
NLANBGKA_01506	5469
NLANBGKA_01507	2615
NLANBGKA_01508	1151
NLANBGKA_01509	495
NLANBGKA_01510	10
NLANBGKA_01511	585
NLANBGKA_01512	1080
NLANBGKA_01513	9013
NLANBGKA_01514	216
NLANBGKA_01515	559
NLANBGKA_01516	820
NLANBGKA_01517	3
NLANBGKA_01518	8
NLANBGKA_01519	0
NLANBGKA_01520	0
NLANBGKA_01521	2395
NLANBGKA_01522	5
NLANBGKA_01523	7
NLANBGKA_01524	6
NLANBGKA_01525	8
NLANBGKA_01526	40
NLANBGKA_01527	118
NLANBGKA_01528	25
NLANBGKA_01529	1121
NLANBGKA_01530	32
NLANBGKA_01531	3
NLANBGKA_01532	1
NLANBGKA_01533	1
NLANBGKA_01534	33
NLANBGKA_01535	49
NLANBGKA_01536	12
NLANBGKA_01537	0
NLANBGKA_01538	8
NLANBGKA_01539	52
NLANBGKA_01540	343
NLANBGKA_01541	179
NLANBGKA_01542	1308
NLANBGKA_01543	29
NLANBGKA_01544	39
NLANBGKA_01545	174
NLANBGKA_01546	1
NLANBGKA_01547	0
NLANBGKA_01548	36
NLANBGKA_01549	9
NLANBGKA_01550	0
NLANBGKA_01551	0
NLANBGKA_01552	6
NLANBGKA_01553	378
NLANBGKA_01554	405
NLANBGKA_01555	180
NLANBGKA_01556	1
NLANBGKA_01557	0
NLANBGKA_01558	19
NLANBGKA_01559	3613
NLANBGKA_01560	110
NLANBGKA_01561	111
NLANBGKA_01562	238
NLANBGKA_01563	6
NLANBGKA_01564	55
NLANBGKA_01565	515
NLANBGKA_01566	17
NLANBGKA_01567	183
NLANBGKA_01568	100
NLANBGKA_01569	270
NLANBGKA_01570	6
NLANBGKA_01571	220
NLANBGKA_01572	326
NLANBGKA_01573	429
NLANBGKA_01574	34
NLANBGKA_01575	0
NLANBGKA_01576	756
NLANBGKA_01577	467
NLANBGKA_01578	84
NLANBGKA_01579	10
NLANBGKA_01580	1
NLANBGKA_01581	13
NLANBGKA_01582	2
NLANBGKA_01583	1
NLANBGKA_01584	99204
NLANBGKA_01585	9373
NLANBGKA_01586	2908
NLANBGKA_01587	868
NLANBGKA_01588	629
NLANBGKA_01589	1326
NLANBGKA_01590	2221
NLANBGKA_01591	808
NLANBGKA_01592	1222
NLANBGKA_01593	1691
NLANBGKA_01595	542
NLANBGKA_01596	423
NLANBGKA_01597	1245
NLANBGKA_01598	3683
NLANBGKA_01599	577
NLANBGKA_01600	520
NLANBGKA_01601	119
NLANBGKA_01602	46
NLANBGKA_01603	9
NLANBGKA_01604	39
NLANBGKA_01605	223
NLANBGKA_01606	2
NLANBGKA_01607	0
NLANBGKA_01608	18
NLANBGKA_01609	12
NLANBGKA_01610	1722
NLANBGKA_01611	0
NLANBGKA_01612	17
NLANBGKA_01613	1
NLANBGKA_01614	7165
NLANBGKA_01615	744
NLANBGKA_01616	595
NLANBGKA_01617	4001
NLANBGKA_01618	1
NLANBGKA_01619	239
NLANBGKA_01620	723
NLANBGKA_01621	1607
NLANBGKA_01622	78
NLANBGKA_01623	1083
NLANBGKA_01624	21
NLANBGKA_01625	297
NLANBGKA_01626	569
NLANBGKA_01627	162
NLANBGKA_01628	3833
NLANBGKA_01629	40
NLANBGKA_01630	183
NLANBGKA_01634	691
NLANBGKA_01635	3229
NLANBGKA_01636	493
NLANBGKA_01637	488
NLANBGKA_01638	8015
NLANBGKA_01639	275
NLANBGKA_01640	181
NLANBGKA_01641	608
NLANBGKA_01642	300
NLANBGKA_01643	2625
NLANBGKA_01644	521
NLANBGKA_01645	522
NLANBGKA_01646	185
NLANBGKA_01647	287
NLANBGKA_01648	62
NLANBGKA_01649	7
NLANBGKA_01650	85
NLANBGKA_01651	380
NLANBGKA_01652	97
NLANBGKA_01653	1420
NLANBGKA_01654	1235
NLANBGKA_01655	979
NLANBGKA_01656	1585
NLANBGKA_01657	183
NLANBGKA_01658	376
NLANBGKA_01659	7
NLANBGKA_01660	7
NLANBGKA_01661	80
NLANBGKA_01662	415
NLANBGKA_01663	5
NLANBGKA_01664	1
NLANBGKA_01665	0
NLANBGKA_01666	0
NLANBGKA_01667	0
NLANBGKA_01668	0
NLANBGKA_01669	36610
NLANBGKA_01670	47384
NLANBGKA_01671	326
NLANBGKA_01672	28100
NLANBGKA_01673	1779
NLANBGKA_01674	4
NLANBGKA_01675	3
NLANBGKA_01676	81
NLANBGKA_01677	94
NLANBGKA_01678	84
NLANBGKA_01679	150
NLANBGKA_01680	44
NLANBGKA_01681	100
NLANBGKA_01682	172
NLANBGKA_01683	1300
NLANBGKA_01684	326
NLANBGKA_01685	2407
NLANBGKA_01686	1217
NLANBGKA_01687	227
NLANBGKA_01688	466
NLANBGKA_01689	890
NLANBGKA_01690	18
NLANBGKA_01691	2600
NLANBGKA_01692	284
NLANBGKA_01693	199
NLANBGKA_01694	1353
NLANBGKA_01695	574
NLANBGKA_01696	31
NLANBGKA_01697	741
NLANBGKA_01699	2
NLANBGKA_01700	0
NLANBGKA_01701	1
NLANBGKA_01702	0
NLANBGKA_01703	91
NLANBGKA_01704	2567
NLANBGKA_01705	796
NLANBGKA_01706	167
NLANBGKA_01707	3
NLANBGKA_01708	259
NLANBGKA_01709	31
NLANBGKA_01710	5650
NLANBGKA_01711	378
NLANBGKA_01712	64
NLANBGKA_01713	1771
NLANBGKA_01714	846
NLANBGKA_01715	831
NLANBGKA_01716	1436
NLANBGKA_01717	997
NLANBGKA_01718	208
NLANBGKA_01719	3112
NLANBGKA_01720	716
NLANBGKA_01721	1479
NLANBGKA_01722	4026
NLANBGKA_01723	698
NLANBGKA_01724	131
NLANBGKA_01725	220
NLANBGKA_01726	1694
NLANBGKA_01727	915
NLANBGKA_01728	2002
NLANBGKA_01729	95
NLANBGKA_01730	632
NLANBGKA_01731	987
NLANBGKA_01732	627
NLANBGKA_01733	965
NLANBGKA_01734	87
NLANBGKA_01735	3083
NLANBGKA_01736	5024
NLANBGKA_01737	1065
NLANBGKA_01738	16
NLANBGKA_01739	11
NLANBGKA_01740	266
NLANBGKA_01741	1323
NLANBGKA_01742	5172
NLANBGKA_01743	2094
NLANBGKA_01744	17
NLANBGKA_01745	1
NLANBGKA_01746	2
NLANBGKA_01747	41
NLANBGKA_01748	1
NLANBGKA_01749	2573
NLANBGKA_01750	149
NLANBGKA_01751	3774
NLANBGKA_01752	8421
NLANBGKA_01753	7764
NLANBGKA_01754	641
NLANBGKA_01755	209
NLANBGKA_01756	166
NLANBGKA_01757	30
NLANBGKA_01758	149
NLANBGKA_01759	672
NLANBGKA_01760	216
NLANBGKA_01761	280
NLANBGKA_01762	135
NLANBGKA_01763	70
NLANBGKA_01764	2222
NLANBGKA_01765	34
NLANBGKA_01766	1
NLANBGKA_01767	68
NLANBGKA_01768	1103
NLANBGKA_01769	778
NLANBGKA_01770	598
NLANBGKA_01771	13
NLANBGKA_01772	1298
NLANBGKA_01773	643
NLANBGKA_01774	34
NLANBGKA_01775	19
NLANBGKA_01776	2148
NLANBGKA_01777	3811
NLANBGKA_01778	100
NLANBGKA_01779	21
NLANBGKA_01780	546
NLANBGKA_01781	585
NLANBGKA_01782	639
NLANBGKA_01783	537
NLANBGKA_01784	295
NLANBGKA_01785	136
NLANBGKA_01786	113
NLANBGKA_01787	457
NLANBGKA_01788	77
NLANBGKA_01789	131
NLANBGKA_01790	36
NLANBGKA_01791	1064
NLANBGKA_01792	272
NLANBGKA_01793	1247
NLANBGKA_01794	860
NLANBGKA_01795	94
NLANBGKA_01796	141
NLANBGKA_01797	173
NLANBGKA_01798	695
NLANBGKA_01799	38
NLANBGKA_01800	1
NLANBGKA_01801	0
NLANBGKA_01802	1505
NLANBGKA_01803	25
NLANBGKA_01804	198
NLANBGKA_01805	1753
NLANBGKA_01806	1585
NLANBGKA_01807	479
NLANBGKA_01808	246
NLANBGKA_01809	83
NLANBGKA_01810	408
NLANBGKA_01811	3
NLANBGKA_01812	5
NLANBGKA_01813	431
NLANBGKA_01814	1654
NLANBGKA_01815	1005
NLANBGKA_01816	520
NLANBGKA_01817	2436
NLANBGKA_01818	57
NLANBGKA_01819	946
NLANBGKA_01820	502
NLANBGKA_01821	1300
NLANBGKA_01822	1255
NLANBGKA_01823	179
NLANBGKA_01824	118
NLANBGKA_01825	65
NLANBGKA_01826	987
NLANBGKA_01827	261
NLANBGKA_01828	678
NLANBGKA_01829	52
NLANBGKA_01830	3535
NLANBGKA_01831	58
NLANBGKA_01832	4
NLANBGKA_01833	17
NLANBGKA_01834	782
NLANBGKA_01835	2
NLANBGKA_01836	19
NLANBGKA_01837	1577
NLANBGKA_01838	3595
NLANBGKA_01839	730
NLANBGKA_01840	1908
NLANBGKA_01841	4
NLANBGKA_01842	0
NLANBGKA_01843	0
NLANBGKA_01844	3
NLANBGKA_01845	300
NLANBGKA_01846	102
NLANBGKA_01847	422
NLANBGKA_01848	186
NLANBGKA_01849	66
NLANBGKA_01850	1490
NLANBGKA_01851	1139
NLANBGKA_01852	2245
NLANBGKA_01853	2688
NLANBGKA_01854	47
NLANBGKA_01855	29
NLANBGKA_01856	152
NLANBGKA_01857	79
NLANBGKA_01858	57
NLANBGKA_01859	38
NLANBGKA_01860	24
NLANBGKA_01861	24
NLANBGKA_01862	24
NLANBGKA_01863	8
NLANBGKA_01864	44
NLANBGKA_01865	57
NLANBGKA_01866	49
NLANBGKA_01867	1
NLANBGKA_01868	67
NLANBGKA_01869	10770
NLANBGKA_01870	12425
NLANBGKA_01871	3
NLANBGKA_01872	20
NLANBGKA_01873	751
NLANBGKA_01874	153
NLANBGKA_01875	1794
NLANBGKA_01876	249
NLANBGKA_01877	271
NLANBGKA_01878	328
NLANBGKA_01879	512
NLANBGKA_01880	412
NLANBGKA_01881	1003
NLANBGKA_01882	709
NLANBGKA_01883	581
NLANBGKA_01884	45
NLANBGKA_01885	598
NLANBGKA_01886	243
NLANBGKA_01887	248
NLANBGKA_01888	9
NLANBGKA_01889	18
NLANBGKA_01890	0
NLANBGKA_01891	146
NLANBGKA_01892	433
NLANBGKA_01893	38
NLANBGKA_01894	57
NLANBGKA_01895	71
NLANBGKA_01896	260
NLANBGKA_01897	383
NLANBGKA_01898	324
NLANBGKA_01899	39
NLANBGKA_01900	209
NLANBGKA_01901	47
NLANBGKA_01902	17
NLANBGKA_01903	1
NLANBGKA_01904	57
NLANBGKA_01905	218
NLANBGKA_01906	372
NLANBGKA_01907	15
NLANBGKA_01908	101
NLANBGKA_01909	123
NLANBGKA_01910	16
